rgn_id,year,w_fis
221,2014,1
221,2015,1
221,2016,1
221,2017,1
221,2018,1
221,2019,1
222,2005,0.962669046
222,2006,0.969309413
222,2007,0.957786085
222,2008,0.943064861
222,2009,0.956015246
222,2010,0.944200029
222,2011,0.942342244
222,2012,0.939436067
222,2013,0.943248552
222,2014,0.952721674
222,2015,0.957783848
222,2016,0.959039295
222,2017,0.962334678
222,2018,0.941914949
222,2019,0.937244671
223,2005,0.675633588
223,2006,0.627853293
223,2007,0.634409468
223,2008,0.5982406
223,2009,0.604491449
223,2010,0.614051809
223,2011,0.541714623
223,2012,0.563320252
223,2013,0.541956132
223,2014,0.568564602
223,2015,0.573873727
223,2016,0.569955437
223,2017,0.570821759
223,2018,0.529795741
223,2019,0.472803015
224,2005,0.611657759
224,2006,0.616642716
224,2007,0.542822508
224,2008,0.566901405
224,2009,0.593752972
224,2010,0.540490742
224,2011,0.457631592
224,2012,0.414660951
224,2013,0.353305608
224,2014,0.456524727
224,2015,0.325189262
224,2016,0.307203364
224,2017,0.280555697
224,2018,0.25800561
224,2019,0.215133117
227,2005,1
227,2006,1
227,2007,1
227,2008,1
227,2009,1
227,2010,1
227,2011,1
227,2012,1
227,2013,1
227,2014,1
227,2015,1
227,2016,1
227,2017,1
227,2018,1
227,2019,1
228,2005,1
228,2006,1
228,2007,1
228,2008,1
228,2009,1
228,2010,1
228,2011,1
228,2012,1
228,2013,1
228,2014,1
228,2015,1
228,2016,1
228,2017,1
228,2018,1
228,2019,1
231,2005,0.999424244
231,2006,0.991241366
231,2007,0.990351197
231,2008,0.989240828
231,2009,0.967557151
231,2010,0.992427977
231,2011,0.990671923
231,2012,0.977557431
231,2013,0.983799765
231,2014,0.988751106
231,2015,0.98755222
231,2016,0.985228487
231,2017,0.985125937
231,2018,0.983669421
231,2019,0.986840183
232,2005,0.088696196
232,2006,0.074241347
232,2007,0.071014543
232,2008,0.087288783
232,2009,0.073662298
232,2010,0.072659979
232,2011,0.233651245
232,2012,0.092810934
232,2013,0.068714114
232,2014,0.084578255
232,2015,0.083182628
232,2016,0.081011157
232,2017,0.081412027
232,2018,0.081403036
232,2019,0.11341954
237,2005,1
237,2006,1
237,2007,1
237,2008,1
237,2009,1
237,2010,1
237,2011,1
237,2012,1
237,2013,1
237,2014,1
237,2015,1
237,2016,1
237,2017,1
237,2018,1
237,2019,1
244,2005,1
244,2006,1
244,2007,1
244,2008,1
244,2009,1
244,2010,1
244,2011,1
244,2012,1
244,2013,1
244,2014,1
244,2015,1
244,2016,1
244,2017,1
244,2018,1
244,2019,1
245,2005,1
245,2006,1
245,2007,1
245,2008,1
245,2009,1
245,2010,1
245,2011,1
245,2012,1
245,2013,1
245,2014,1
245,2015,1
245,2016,1
245,2017,1
245,2018,1
245,2019,1
247,2005,0.962181838
247,2006,0.94834797
247,2007,0.957830592
247,2008,0.962691263
247,2009,0.961002818
247,2010,0.962292825
247,2011,0.96364253
247,2012,0.965481069
247,2013,0.953675475
247,2014,0.938808384
247,2015,0.925371392
247,2016,0.885105513
247,2017,0.894678458
247,2018,0.930244133
247,2019,0.944021107
248,2005,1
248,2006,1
248,2007,1
248,2008,1
248,2009,1
248,2010,1
248,2011,1
248,2012,1
248,2013,1
248,2014,1
248,2015,1
248,2016,1
248,2017,1
248,2018,1
248,2019,1
249,2005,1
249,2006,1
249,2007,1
249,2008,1
249,2009,1
249,2010,1
249,2011,1
249,2012,1
249,2013,1
249,2014,1
249,2015,1
249,2016,1
249,2017,1
249,2018,1
249,2019,1
250,2005,1
250,2006,1
250,2007,1
250,2008,1
250,2009,1
250,2010,1
250,2011,1
250,2012,1
250,2013,1
250,2014,1
250,2015,1
250,2016,1
250,2017,1
250,2018,1
250,2019,1
